slate_date,league,player_name,team,position,stat_type,line_score,start_time,game_description,projection_id,player_id,prop_key
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,3-PT Attempted,6.5,2026-07-14 01:00:00+00:00,MIN,13126654,237861,WNBA|kahleah copper|3-pt attempted|6.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,FG Attempted,16.5,2026-07-14 01:00:00+00:00,MIN,13126649,237861,WNBA|kahleah copper|fg attempted|16.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,FG Made,6.5,2026-07-14 01:00:00+00:00,MIN,13126643,237861,WNBA|kahleah copper|fg made|6.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,Fantasy Score,28.5,2026-07-14 01:00:00+00:00,MIN,13123664,237861,WNBA|kahleah copper|fantasy score|28.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,Free Throws Attempted,6.5,2026-07-14 01:00:00+00:00,MIN,13126660,237861,WNBA|kahleah copper|free throws attempted|6.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,Free Throws Made,5.5,2026-07-14 01:00:00+00:00,MIN,13126637,237861,WNBA|kahleah copper|free throws made|5.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,Points,19.5,2026-07-14 01:00:00+00:00,MIN,13119307,237861,WNBA|kahleah copper|points|19.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,Pts+Rebs,23.5,2026-07-14 01:00:00+00:00,MIN,13119316,237861,WNBA|kahleah copper|pts+rebs|23.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,Pts+Rebs+Asts,25.5,2026-07-14 01:00:00+00:00,MIN,13119371,237861,WNBA|kahleah copper|pts+rebs+asts|25.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,Rebounds,3.5,2026-07-14 01:00:00+00:00,MIN,13123556,237861,WNBA|kahleah copper|rebounds|3.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,Two Pointers Attempted,9.5,2026-07-14 01:00:00+00:00,MIN,13126669,237861,WNBA|kahleah copper|two pointers attempted|9.5|standard
2026-07-13,WNBA,Kahleah Copper,PHX,G-F,Two Pointers Made,5.0,2026-07-14 01:00:00+00:00,MIN,13126665,237861,WNBA|kahleah copper|two pointers made|5.0|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,3-PT Attempted,6.5,2026-07-14 01:00:00+00:00,PHX,13126655,237839,WNBA|kayla mcbride|3-pt attempted|6.5|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Blks+Stls,1.5,2026-07-14 01:00:00+00:00,PHX,13126559,237839,WNBA|kayla mcbride|blks+stls|1.5|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,FG Attempted,12.5,2026-07-14 01:00:00+00:00,PHX,13126650,237839,WNBA|kayla mcbride|fg attempted|12.5|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,FG Made,5.5,2026-07-14 01:00:00+00:00,PHX,13126644,237839,WNBA|kayla mcbride|fg made|5.5|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Fantasy Score,27.5,2026-07-14 01:00:00+00:00,PHX,13123659,237839,WNBA|kayla mcbride|fantasy score|27.5|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Free Throws Attempted,3.5,2026-07-14 01:00:00+00:00,PHX,13126661,237839,WNBA|kayla mcbride|free throws attempted|3.5|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Free Throws Made,3.0,2026-07-14 01:00:00+00:00,PHX,13126638,237839,WNBA|kayla mcbride|free throws made|3.0|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Offensive Rebounds,0.5,2026-07-14 01:00:00+00:00,PHX,13126328,237839,WNBA|kayla mcbride|offensive rebounds|0.5|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Points,16.5,2026-07-14 01:00:00+00:00,PHX,13124865,237839,WNBA|kayla mcbride|points|16.5|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Pts+Asts,19.0,2026-07-14 01:00:00+00:00,PHX,13119712,237839,WNBA|kayla mcbride|pts+asts|19.0|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Pts+Rebs,19.5,2026-07-14 01:00:00+00:00,PHX,13121441,237839,WNBA|kayla mcbride|pts+rebs|19.5|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Pts+Rebs+Asts,22.5,2026-07-14 01:00:00+00:00,PHX,13119686,237839,WNBA|kayla mcbride|pts+rebs+asts|22.5|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Two Pointers Attempted,6.0,2026-07-14 01:00:00+00:00,PHX,13126670,237839,WNBA|kayla mcbride|two pointers attempted|6.0|standard
2026-07-13,WNBA,Kayla McBride,MIN,G,Two Pointers Made,3.0,2026-07-14 01:00:00+00:00,PHX,13126666,237839,WNBA|kayla mcbride|two pointers made|3.0|standard
2026-07-13,WNBA,Kayla McBride + Alyssa Thomas,MIN/PHX,G,Points (Combo),30.0,2026-07-14 01:00:00+00:00,PHX/MIN,13124615,317620,WNBA|kayla mcbride + alyssa thomas|points (combo)|30.0|standard
2026-07-13,WNBA,Kayla McBride + Kahleah Copper,MIN/PHX,G,Points (Combo),36.0,2026-07-14 01:00:00+00:00,PHX/MIN,13124613,317618,WNBA|kayla mcbride + kahleah copper|points (combo)|36.0|standard
2026-07-13,WNBA,Kayla McBride + Valeriane Ayayi,MIN/PHX,G,Points (Combo),26.5,2026-07-14 01:00:00+00:00,PHX/MIN,13124633,328334,WNBA|kayla mcbride + valeriane ayayi|points (combo)|26.5|standard
2026-07-13,WNBA,Monique Akoa Makani,PHX,G,Fantasy Score,17.5,2026-07-14 01:00:00+00:00,MIN,13126196,240019,WNBA|monique akoa makani|fantasy score|17.5|standard
2026-07-13,WNBA,Monique Akoa Makani,PHX,G,Points,9.5,2026-07-14 01:00:00+00:00,MIN,13124528,240019,WNBA|monique akoa makani|points|9.5|standard
2026-07-13,WNBA,Monique Akoa Makani,PHX,G,Pts+Rebs+Asts,14.5,2026-07-14 01:00:00+00:00,MIN,13124520,240019,WNBA|monique akoa makani|pts+rebs+asts|14.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Blks+Stls,2.5,2026-07-14 01:00:00+00:00,PHX,13126560,316212,WNBA|natasha howard|blks+stls|2.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Blocked Shots,0.5,2026-07-14 01:00:00+00:00,PHX,13126549,316212,WNBA|natasha howard|blocked shots|0.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Defensive Rebounds,4.5,2026-07-14 01:00:00+00:00,PHX,13126317,316212,WNBA|natasha howard|defensive rebounds|4.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,FG Attempted,10.5,2026-07-14 01:00:00+00:00,PHX,13126651,316212,WNBA|natasha howard|fg attempted|10.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,FG Made,6.5,2026-07-14 01:00:00+00:00,PHX,13126645,316212,WNBA|natasha howard|fg made|6.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Fantasy Score,33.5,2026-07-14 01:00:00+00:00,PHX,13123660,316212,WNBA|natasha howard|fantasy score|33.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Free Throws Attempted,4.0,2026-07-14 01:00:00+00:00,PHX,13126662,316212,WNBA|natasha howard|free throws attempted|4.0|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Free Throws Made,2.5,2026-07-14 01:00:00+00:00,PHX,13126639,316212,WNBA|natasha howard|free throws made|2.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Offensive Rebounds,3.5,2026-07-14 01:00:00+00:00,PHX,13126314,316212,WNBA|natasha howard|offensive rebounds|3.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Points,15.5,2026-07-14 01:00:00+00:00,PHX,13115836,316212,WNBA|natasha howard|points|15.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Pts+Asts,18.0,2026-07-14 01:00:00+00:00,PHX,13115800,316212,WNBA|natasha howard|pts+asts|18.0|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Pts+Rebs,24.5,2026-07-14 01:00:00+00:00,PHX,13115806,316212,WNBA|natasha howard|pts+rebs|24.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Pts+Rebs+Asts,26.5,2026-07-14 01:00:00+00:00,PHX,13115820,316212,WNBA|natasha howard|pts+rebs+asts|26.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Rebounds,8.0,2026-07-14 01:00:00+00:00,PHX,13121427,316212,WNBA|natasha howard|rebounds|8.0|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Rebs+Asts,10.5,2026-07-14 01:00:00+00:00,PHX,13117014,316212,WNBA|natasha howard|rebs+asts|10.5|standard
2026-07-13,WNBA,Natasha Howard,MIN,F,Turnovers,2.5,2026-07-14 01:00:00+00:00,PHX,13126556,316212,WNBA|natasha howard|turnovers|2.5|standard
2026-07-13,WNBA,Natasha Howard + Alyssa Thomas,MIN/PHX,F,Rebounds (Combo),15.0,2026-07-14 01:00:00+00:00,PHX/MIN,13124636,317631,WNBA|natasha howard + alyssa thomas|rebounds (combo)|15.0|standard
2026-07-13,WNBA,Natasha Howard + DeWanna Bonner,MIN/PHX,F,Rebounds (Combo),13.5,2026-07-14 01:00:00+00:00,PHX/MIN,13124642,317636,WNBA|natasha howard + dewanna bonner|rebounds (combo)|13.5|standard
2026-07-13,WNBA,Nia Coffey,MIN,F,Defensive Rebounds,4.5,2026-07-14 01:00:00+00:00,PHX,13126318,317261,WNBA|nia coffey|defensive rebounds|4.5|standard
2026-07-13,WNBA,Nia Coffey,MIN,F,Fantasy Score,22.5,2026-07-14 01:00:00+00:00,PHX,13126194,317261,WNBA|nia coffey|fantasy score|22.5|standard
2026-07-13,WNBA,Nia Coffey,MIN,F,Points,7.5,2026-07-14 01:00:00+00:00,PHX,13124382,317261,WNBA|nia coffey|points|7.5|standard
2026-07-13,WNBA,Nia Coffey,MIN,F,Pts+Rebs,13.5,2026-07-14 01:00:00+00:00,PHX,13124376,317261,WNBA|nia coffey|pts+rebs|13.5|standard
2026-07-13,WNBA,Nia Coffey,MIN,F,Pts+Rebs+Asts,15.5,2026-07-14 01:00:00+00:00,PHX,13124509,317261,WNBA|nia coffey|pts+rebs+asts|15.5|standard
2026-07-13,WNBA,Nia Coffey,MIN,F,Rebs+Asts,8.0,2026-07-14 01:00:00+00:00,PHX,13126186,317261,WNBA|nia coffey|rebs+asts|8.0|standard
2026-07-13,WNBA,Nia Coffey + Alyssa Thomas,MIN/PHX,F,Rebounds (Combo),12.5,2026-07-14 01:00:00+00:00,PHX/MIN,13124637,328336,WNBA|nia coffey + alyssa thomas|rebounds (combo)|12.5|standard
2026-07-13,WNBA,Nia Coffey + DeWanna Bonner,MIN/PHX,F,Rebounds (Combo),11.0,2026-07-14 01:00:00+00:00,PHX/MIN,13124641,328337,WNBA|nia coffey + dewanna bonner|rebounds (combo)|11.0|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,3-PT Attempted,3.5,2026-07-14 01:00:00+00:00,PHX,13126657,316224,WNBA|olivia miles|3-pt attempted|3.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Assists,6.0,2026-07-14 01:00:00+00:00,PHX,13116777,316224,WNBA|olivia miles|assists|6.0|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Blocked Shots,0.5,2026-07-14 01:00:00+00:00,PHX,13126550,316224,WNBA|olivia miles|blocked shots|0.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,FG Attempted,13.5,2026-07-14 01:00:00+00:00,PHX,13126652,316224,WNBA|olivia miles|fg attempted|13.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,FG Made,6.5,2026-07-14 01:00:00+00:00,PHX,13126646,316224,WNBA|olivia miles|fg made|6.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Fantasy Score,36.5,2026-07-14 01:00:00+00:00,PHX,13123661,316224,WNBA|olivia miles|fantasy score|36.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Free Throws Attempted,5.0,2026-07-14 01:00:00+00:00,PHX,13126663,316224,WNBA|olivia miles|free throws attempted|5.0|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Free Throws Made,4.5,2026-07-14 01:00:00+00:00,PHX,13126640,316224,WNBA|olivia miles|free throws made|4.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Offensive Rebounds,0.5,2026-07-14 01:00:00+00:00,PHX,13126329,316224,WNBA|olivia miles|offensive rebounds|0.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Points,19.5,2026-07-14 01:00:00+00:00,PHX,13115837,316224,WNBA|olivia miles|points|19.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Pts+Asts,25.5,2026-07-14 01:00:00+00:00,PHX,13116355,316224,WNBA|olivia miles|pts+asts|25.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Pts+Rebs,23.5,2026-07-14 01:00:00+00:00,PHX,13115804,316224,WNBA|olivia miles|pts+rebs|23.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Pts+Rebs+Asts,30.0,2026-07-14 01:00:00+00:00,PHX,13115819,316224,WNBA|olivia miles|pts+rebs+asts|30.0|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Rebounds,4.5,2026-07-14 01:00:00+00:00,PHX,13115832,316224,WNBA|olivia miles|rebounds|4.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Rebs+Asts,10.5,2026-07-14 01:00:00+00:00,PHX,13119637,316224,WNBA|olivia miles|rebs+asts|10.5|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Two Pointers Attempted,10.0,2026-07-14 01:00:00+00:00,PHX,13126671,316224,WNBA|olivia miles|two pointers attempted|10.0|standard
2026-07-13,WNBA,Olivia Miles,MIN,G,Two Pointers Made,5.5,2026-07-14 01:00:00+00:00,PHX,13126667,316224,WNBA|olivia miles|two pointers made|5.5|standard
2026-07-13,WNBA,Olivia Miles + Alyssa Thomas,MIN/PHX,G,Points (Combo),32.5,2026-07-14 01:00:00+00:00,PHX/MIN,13124616,317640,WNBA|olivia miles + alyssa thomas|points (combo)|32.5|standard
2026-07-13,WNBA,Olivia Miles + Kahleah Copper,MIN/PHX,G,Points (Combo),38.5,2026-07-14 01:00:00+00:00,PHX/MIN,13124617,328333,WNBA|olivia miles + kahleah copper|points (combo)|38.5|standard
2026-07-13,WNBA,Valeriane Ayayi,PHX,F,Fantasy Score,20.0,2026-07-14 01:00:00+00:00,MIN,13126198,318235,WNBA|valeriane ayayi|fantasy score|20.0|standard
2026-07-13,WNBA,Valeriane Ayayi,PHX,F,Points,10.5,2026-07-14 01:00:00+00:00,MIN,13124480,318235,WNBA|valeriane ayayi|points|10.5|standard
2026-07-13,WNBA,Valeriane Ayayi,PHX,F,Pts+Rebs,14.5,2026-07-14 01:00:00+00:00,MIN,13124501,318235,WNBA|valeriane ayayi|pts+rebs|14.5|standard
2026-07-13,WNBA,Valeriane Ayayi,PHX,F,Pts+Rebs+Asts,17.0,2026-07-14 01:00:00+00:00,MIN,13126189,318235,WNBA|valeriane ayayi|pts+rebs+asts|17.0|standard
2026-07-14,WNBA,Bridget Carleton,PDX,F,Points,13.5,2026-07-14 15:00:00+00:00,CON,13125272,316818,WNBA|bridget carleton|points|13.5|standard
2026-07-14,WNBA,Bridget Carleton,PDX,F,Pts+Asts,15.5,2026-07-14 15:00:00+00:00,CON,13125232,316818,WNBA|bridget carleton|pts+asts|15.5|standard
2026-07-14,WNBA,Bridget Carleton,PDX,F,Pts+Rebs,17.0,2026-07-14 15:00:00+00:00,CON,13125237,316818,WNBA|bridget carleton|pts+rebs|17.0|standard
2026-07-14,WNBA,Bridget Carleton,PDX,F,Pts+Rebs+Asts,19.5,2026-07-14 15:00:00+00:00,CON,13125240,316818,WNBA|bridget carleton|pts+rebs+asts|19.5|standard
2026-07-14,WNBA,Bridget Carleton,PDX,F,Rebounds,3.5,2026-07-14 15:00:00+00:00,CON,13125257,316818,WNBA|bridget carleton|rebounds|3.5|standard
2026-07-14,WNBA,Brittney Griner,CON,C,Points,13.5,2026-07-14 15:00:00+00:00,PDX,13125290,315801,WNBA|brittney griner|points|13.5|standard
2026-07-14,WNBA,Brittney Griner,CON,C,Pts+Rebs,20.0,2026-07-14 15:00:00+00:00,PDX,13125280,315801,WNBA|brittney griner|pts+rebs|20.0|standard
2026-07-14,WNBA,Brittney Griner,CON,C,Rebounds,6.5,2026-07-14 15:00:00+00:00,PDX,13125289,315801,WNBA|brittney griner|rebounds|6.5|standard
2026-07-14,WNBA,Carla Leite,PDX,G,Assists,5.5,2026-07-14 15:00:00+00:00,CON,13125295,315805,WNBA|carla leite|assists|5.5|standard
2026-07-14,WNBA,Carla Leite,PDX,G,Points,14.5,2026-07-14 15:00:00+00:00,CON,13125227,315805,WNBA|carla leite|points|14.5|standard
2026-07-14,WNBA,Carla Leite,PDX,G,Pts+Asts,20.0,2026-07-14 15:00:00+00:00,CON,13125222,315805,WNBA|carla leite|pts+asts|20.0|standard
2026-07-14,WNBA,Carla Leite,PDX,G,Pts+Rebs,17.0,2026-07-14 15:00:00+00:00,CON,13125215,315805,WNBA|carla leite|pts+rebs|17.0|standard
2026-07-14,WNBA,Carla Leite,PDX,G,Pts+Rebs+Asts,22.5,2026-07-14 15:00:00+00:00,CON,13125220,315805,WNBA|carla leite|pts+rebs+asts|22.5|standard
2026-07-14,WNBA,Emily Engstler,PDX,F,Points,8.5,2026-07-14 15:00:00+00:00,CON,13127359,317495,WNBA|emily engstler|points|8.5|standard
2026-07-14,WNBA,Leila Lacan,CON,G,Points,11.5,2026-07-14 15:00:00+00:00,PDX,13125318,253712,WNBA|leila lacan|points|11.5|standard
2026-07-14,WNBA,Leila Lacan,CON,G,Pts+Asts,16.5,2026-07-14 15:00:00+00:00,PDX,13125404,253712,WNBA|leila lacan|pts+asts|16.5|standard
2026-07-14,WNBA,Megan Gustafson,PDX,C,Points,12.5,2026-07-14 15:00:00+00:00,CON,13125275,320497,WNBA|megan gustafson|points|12.5|standard
2026-07-14,WNBA,Megan Gustafson,PDX,C,Pts+Rebs,16.5,2026-07-14 15:00:00+00:00,CON,13125247,320497,WNBA|megan gustafson|pts+rebs|16.5|standard
2026-07-14,WNBA,Olivia Nelson-Ododa,CON,C,Points,10.5,2026-07-14 15:00:00+00:00,PDX,13125388,238706,WNBA|olivia nelson-ododa|points|10.5|standard
2026-07-14,WNBA,Olivia Nelson-Ododa,CON,C,Pts+Rebs,17.5,2026-07-14 15:00:00+00:00,PDX,13125379,238706,WNBA|olivia nelson-ododa|pts+rebs|17.5|standard
2026-07-14,WNBA,Georgia Amoore,WAS,G,Assists,3.5,2026-07-14 23:00:00+00:00,TOR,13127323,317129,WNBA|georgia amoore|assists|3.5|standard
2026-07-14,WNBA,Georgia Amoore,WAS,G,Points,6.5,2026-07-14 23:00:00+00:00,TOR,13124953,317129,WNBA|georgia amoore|points|6.5|standard
2026-07-14,WNBA,Georgia Amoore,WAS,G,Pts+Asts,10.5,2026-07-14 23:00:00+00:00,TOR,13124927,317129,WNBA|georgia amoore|pts+asts|10.5|standard
2026-07-14,WNBA,Georgia Amoore,WAS,G,Pts+Rebs+Asts,12.5,2026-07-14 23:00:00+00:00,TOR,13125165,317129,WNBA|georgia amoore|pts+rebs+asts|12.5|standard
2026-07-14,WNBA,Isabelle Harrison,TOR,F,Points,13.5,2026-07-14 23:00:00+00:00,WAS,13124883,323190,WNBA|isabelle harrison|points|13.5|standard
2026-07-14,WNBA,Isabelle Harrison,TOR,F,Pts+Rebs,19.5,2026-07-14 23:00:00+00:00,WAS,13124875,323190,WNBA|isabelle harrison|pts+rebs|19.5|standard
2026-07-14,WNBA,Julie Allemand,TOR,G,Points,7.5,2026-07-14 23:00:00+00:00,WAS,13125048,316225,WNBA|julie allemand|points|7.5|standard
2026-07-14,WNBA,Julie Allemand,TOR,G,Pts+Asts,14.5,2026-07-14 23:00:00+00:00,WAS,13124952,316225,WNBA|julie allemand|pts+asts|14.5|standard
2026-07-14,WNBA,Julie Allemand,TOR,G,Pts+Rebs,10.5,2026-07-14 23:00:00+00:00,WAS,13124933,316225,WNBA|julie allemand|pts+rebs|10.5|standard
2026-07-14,WNBA,Julie Allemand,TOR,G,Pts+Rebs+Asts,18.0,2026-07-14 23:00:00+00:00,WAS,13126523,316225,WNBA|julie allemand|pts+rebs+asts|18.0|standard
2026-07-14,WNBA,Julie Allemand,TOR,G,Rebs+Asts,10.5,2026-07-14 23:00:00+00:00,WAS,13124958,316225,WNBA|julie allemand|rebs+asts|10.5|standard
2026-07-14,WNBA,Kiki Iriafen,WAS,F,Points,14.5,2026-07-14 23:00:00+00:00,TOR,13124688,238169,WNBA|kiki iriafen|points|14.5|standard
2026-07-14,WNBA,Kiki Iriafen,WAS,F,Pts+Rebs,25.0,2026-07-14 23:00:00+00:00,TOR,13124683,238169,WNBA|kiki iriafen|pts+rebs|25.0|standard
2026-07-14,WNBA,Kiki Iriafen,WAS,F,Pts+Rebs+Asts,27.5,2026-07-14 23:00:00+00:00,TOR,13124685,238169,WNBA|kiki iriafen|pts+rebs+asts|27.5|standard
2026-07-14,WNBA,Kiki Iriafen,WAS,F,Rebounds,10.5,2026-07-14 23:00:00+00:00,TOR,13124746,238169,WNBA|kiki iriafen|rebounds|10.5|standard
2026-07-14,WNBA,Maria Conde,TOR,F,Points,9.5,2026-07-14 23:00:00+00:00,WAS,13124943,319118,WNBA|maria conde|points|9.5|standard
2026-07-14,WNBA,Maria Conde,TOR,F,Pts+Asts,11.5,2026-07-14 23:00:00+00:00,WAS,13124934,319118,WNBA|maria conde|pts+asts|11.5|standard
2026-07-14,WNBA,Maria Conde,TOR,F,Pts+Rebs,14.5,2026-07-14 23:00:00+00:00,WAS,13125208,319118,WNBA|maria conde|pts+rebs|14.5|standard
2026-07-14,WNBA,Maria Conde,TOR,F,Pts+Rebs+Asts,16.5,2026-07-14 23:00:00+00:00,WAS,13124928,319118,WNBA|maria conde|pts+rebs+asts|16.5|standard
2026-07-14,WNBA,Marina Mabrey,TOR,G,Points,22.5,2026-07-14 23:00:00+00:00,WAS,13124828,315802,WNBA|marina mabrey|points|22.5|standard
2026-07-14,WNBA,Marina Mabrey,TOR,G,Pts+Asts,26.5,2026-07-14 23:00:00+00:00,WAS,13124821,315802,WNBA|marina mabrey|pts+asts|26.5|standard
2026-07-14,WNBA,Marina Mabrey,TOR,G,Pts+Rebs,26.0,2026-07-14 23:00:00+00:00,WAS,13124813,315802,WNBA|marina mabrey|pts+rebs|26.0|standard
2026-07-14,WNBA,Marina Mabrey,TOR,G,Pts+Rebs+Asts,30.5,2026-07-14 23:00:00+00:00,WAS,13124819,315802,WNBA|marina mabrey|pts+rebs+asts|30.5|standard
2026-07-14,WNBA,Michaela Onyenwere,WAS,F,Points,8.5,2026-07-14 23:00:00+00:00,TOR,13127238,320347,WNBA|michaela onyenwere|points|8.5|standard
2026-07-14,WNBA,Nyara Sabally,TOR,F,Points,10.5,2026-07-14 23:00:00+00:00,WAS,13124898,317177,WNBA|nyara sabally|points|10.5|standard
2026-07-14,WNBA,Nyara Sabally,TOR,F,Pts+Rebs,15.0,2026-07-14 23:00:00+00:00,WAS,13124906,317177,WNBA|nyara sabally|pts+rebs|15.0|standard
2026-07-14,WNBA,Nyara Sabally,TOR,F,Rebounds,4.5,2026-07-14 23:00:00+00:00,WAS,13124894,317177,WNBA|nyara sabally|rebounds|4.5|standard
2026-07-14,WNBA,Shakira Austin,WAS,C,Points,13.5,2026-07-14 23:00:00+00:00,TOR,13124967,64392,WNBA|shakira austin|points|13.5|standard
2026-07-14,WNBA,Shakira Austin,WAS,C,Pts+Asts,16.5,2026-07-14 23:00:00+00:00,TOR,13124976,64392,WNBA|shakira austin|pts+asts|16.5|standard
2026-07-14,WNBA,Shakira Austin,WAS,C,Pts+Rebs,22.5,2026-07-14 23:00:00+00:00,TOR,13124983,64392,WNBA|shakira austin|pts+rebs|22.5|standard
2026-07-14,WNBA,Shakira Austin,WAS,C,Pts+Rebs+Asts,25.5,2026-07-14 23:00:00+00:00,TOR,13124940,64392,WNBA|shakira austin|pts+rebs+asts|25.5|standard
2026-07-14,WNBA,Shakira Austin,WAS,C,Rebounds,8.5,2026-07-14 23:00:00+00:00,TOR,13124962,64392,WNBA|shakira austin|rebounds|8.5|standard
2026-07-14,WNBA,Shakira Austin,WAS,C,Rebs+Asts,11.5,2026-07-14 23:00:00+00:00,TOR,13124931,64392,WNBA|shakira austin|rebs+asts|11.5|standard
2026-07-14,WNBA,Sonia Citron,WAS,G,Points,17.5,2026-07-14 23:00:00+00:00,TOR,13124672,238241,WNBA|sonia citron|points|17.5|standard
2026-07-14,WNBA,Sonia Citron,WAS,G,Pts+Asts,20.5,2026-07-14 23:00:00+00:00,TOR,13124650,238241,WNBA|sonia citron|pts+asts|20.5|standard
2026-07-14,WNBA,Sonia Citron,WAS,G,Pts+Rebs,21.5,2026-07-14 23:00:00+00:00,TOR,13124655,238241,WNBA|sonia citron|pts+rebs|21.5|standard
2026-07-14,WNBA,Sonia Citron,WAS,G,Pts+Rebs+Asts,24.5,2026-07-14 23:00:00+00:00,TOR,13124657,238241,WNBA|sonia citron|pts+rebs+asts|24.5|standard
2026-07-14,WNBA,Sonia Citron,WAS,G,Rebs+Asts,6.5,2026-07-14 23:00:00+00:00,TOR,13124652,238241,WNBA|sonia citron|rebs+asts|6.5|standard
